"id","valid_id","sname","sauthor","tname","tauthor","resource_id","resname","datecollected","latitude","longitude","lifestage","basisofrecord","datelastcached","dateprecision","datelastmodified","depth","depthprecision","temperature","salinity","nitrate","oxygen","phosphate","silicate"
2072254,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",146,"APIS - Antarctic Pack Ice Seals 1994-1999, plus historical data from the 1980's","1999-12-12",-64.017463684082,128.020401000977,"","",2006-09-14 00:00:00,"12:00:00","2006-09-06 14:40:24",0,0,-0.937,33.925,28.309,7.524,1.874,48.737
263100683,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2002,"JNCC seabird distribution and abundance data (all trips) from ESAS database","1996-06-23",53.10793,-11.12559,"","HumanObservation",,"12:00:00","2007-12-05 16:37:56",,,,,,,,
263546081,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2002,"JNCC seabird distribution and abundance data (all trips) from ESAS database","1982-08-22",61.783,-4.2,"","HumanObservation",,"12:00:00","2007-12-05 16:59:13",,,,,,,,
263077144,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2002,"JNCC seabird distribution and abundance data (all trips) from ESAS database","1997-06-04",61.134,-2.95633,"","HumanObservation",,"12:00:00","2007-12-05 16:39:35",,,,,,,,
263500548,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2002,"JNCC seabird distribution and abundance data (all trips) from ESAS database","1997-08-30",62.33017,0.49056,"","HumanObservation",,"12:00:00","2007-12-05 17:02:12",,,,,,,,
263604359,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2002,"JNCC seabird distribution and abundance data (all trips) from ESAS database","1986-08-15",57.95,-5.483,"","HumanObservation",,"12:00:00","2007-12-05 16:56:11",,,,,,,,
263105961,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2002,"JNCC seabird distribution and abundance data (all trips) from ESAS database","1996-06-22",61.40183,-1.4515,"","HumanObservation",,"12:00:00","2007-12-05 16:37:38",,,,,,,,
263106003,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2002,"JNCC seabird distribution and abundance data (all trips) from ESAS database","1996-06-22",61.38567,-1.49333,"","HumanObservation",,"12:00:00","2007-12-05 16:37:38",,,,,,,,
263100688,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2002,"JNCC seabird distribution and abundance data (all trips) from ESAS database","1996-06-23",53.10793,-11.12559,"","HumanObservation",,"12:00:00","2007-12-05 16:37:56",,,,,,,,
263315851,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2002,"JNCC seabird distribution and abundance data (all trips) from ESAS database","1995-07-25",60.97967,-1.03067,"","HumanObservation",,"12:00:00","2007-12-05 16:49:53",,,,,,,,
263500549,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2002,"JNCC seabird distribution and abundance data (all trips) from ESAS database","1997-08-30",62.33017,0.49056,"","HumanObservation",,"12:00:00","2007-12-05 17:02:12",,,,,,,,
261476061,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",1993,"MMS Marine Mammal Survey, PNW 1989-1990","1990-06-23",44.52833,-124.485,"","HumanObservation",,"12:00:00","2004-02-12 22:17:48",,,,,,,,
261476067,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",1993,"MMS Marine Mammal Survey, PNW 1989-1990","1990-06-23",44.52833,-124.49,"","HumanObservation",,"12:00:00","2004-02-12 22:17:48",,,,,,,,
261475587,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",1993,"MMS Marine Mammal Survey, PNW 1989-1990","1989-05-28",44.79833,-124.45167,"","HumanObservation",,"12:00:00","2004-02-12 22:17:48",,,,,,,,
261476660,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",1993,"MMS Marine Mammal Survey, PNW 1989-1990","1990-03-11",47.80333,-124.90833,"","HumanObservation",,"12:00:00","2004-02-12 22:17:48",,,,,,,,
261968626,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2120,"Mingan Island Cetacean Study 84-07","1998-03-11",26.113333,-111.223333,"","HumanObservation",,"12:00:00","2008-09-16 17:45:17",,,,,,,,
261968624,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2120,"Mingan Island Cetacean Study 84-07","1998-03-11",26.113333,-111.223333,"","HumanObservation",,"12:00:00","2008-09-16 17:45:17",,,,,,,,
261968628,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2120,"Mingan Island Cetacean Study 84-07","1998-03-11",26.113333,-111.223333,"","HumanObservation",,"12:00:00","2008-09-16 17:45:17",,,,,,,,
261969798,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2120,"Mingan Island Cetacean Study 84-07","1991-03-05",26.083333,-111.270833,"","HumanObservation",,"12:00:00","2008-09-16 17:45:17",,,,,,,,
261969797,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2120,"Mingan Island Cetacean Study 84-07","1991-03-05",26.083333,-111.270833,"","HumanObservation",,"12:00:00","2008-09-16 17:45:17",,,,,,,,
262414061,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2050,"CalCOFI and NMFS Seabird and Marine Mammal Observation Data, 1987-2006","1999-04-12",34.248394,-119.811662,"","HumanObservation",,"12:00:00","2009-05-19 09:49:32",,,,,,,,
262415799,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2050,"CalCOFI and NMFS Seabird and Marine Mammal Observation Data, 1987-2006","1998-09-14",32.159526,-118.938966,"","HumanObservation",,"12:00:00","2009-05-19 09:49:32",,,,,,,,
262427154,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2050,"CalCOFI and NMFS Seabird and Marine Mammal Observation Data, 1987-2006","1994-02-01",33.801095,-120.294036,"","HumanObservation",,"12:00:00","2009-05-19 09:49:32",,,,,,,,
262423316,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2050,"CalCOFI and NMFS Seabird and Marine Mammal Observation Data, 1987-2006","1996-04-24",32.246176,-121.876751,"","HumanObservation",,"12:00:00","2009-05-19 09:49:32",,,,,,,,
262377753,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2050,"CalCOFI and NMFS Seabird and Marine Mammal Observation Data, 1987-2006","2004-05-09",35.803194,-121.484249,"","HumanObservation",,"12:00:00","2009-05-19 09:49:32",,,,,,,,
262376494,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2050,"CalCOFI and NMFS Seabird and Marine Mammal Observation Data, 1987-2006","2004-05-20",38.025282,-123.164405,"","HumanObservation",,"12:00:00","2009-05-19 09:49:32",,,,,,,,
262429745,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2050,"CalCOFI and NMFS Seabird and Marine Mammal Observation Data, 1987-2006","1993-01-17",32.441953,-119.893521,"","HumanObservation",,"12:00:00","2009-05-19 09:49:32",,,,,,,,
261952166,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2690,"Lamont-Doherty/LGL/NSF cruises","2005-08-15",52.657833,-171.944667,"","HumanObservation",,"12:00:00","2012-03-30 17:45:33",,,,,,,,
261575009,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",1995,"Killer whales occurrences in Venezuelan waters 1982-2008","2006-10-12",10.92722,-67.12556,"","HumanObservation",,"12:00:00","2009-07-30 12:50:13",,,,,,,,
261415317,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-06-13",54.99615,166.1157,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415371,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-05-27",54.95718,166.1373,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415808,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2007-05-21",54.95016,166.1385,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415707,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-09-02",55.01603,165.9796,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416361,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-08-13",54.95228,166.1067,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416282,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-08-14",55.0057,166.093,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416341,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-08-13",54.92292,166.104,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416638,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-08-13",54.9428,166.1439,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416488,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-08-11",54.97334,166.1392,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261414783,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-07-01",54.95398,166.1569,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415251,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-06-16",54.98241,166.1317,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415301,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-06-13",55.00872,166.0975,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415567,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-05-24",54.99585,166.0987,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415339,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2007-05-19",54.99045,166.1327,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415383,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-05-26",54.95842,166.1578,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415376,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-05-27",54.95647,166.1268,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415689,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-09-04",54.99985,166.0377,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415406,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-05-24",54.96947,166.1331,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415407,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-05-24",54.96716,166.1273,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416225,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-08-15",54.97047,166.1036,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416351,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-08-13",54.94499,166.1181,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416379,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-08-13",54.96727,166.1176,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416443,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-08-12",54.94089,166.1523,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416090,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-08-24",54.9893,166.1269,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415342,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-06-09",54.91966,166.1465,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261414767,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-07-01",54.92348,166.1283,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415398,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-05-24",54.95546,166.1399,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415692,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-05-23",54.96296,166.1347,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415804,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-05-30",54.98139,166.124,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415736,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-05-23",54.97614,166.1424,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415725,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-05-23",54.96536,166.1187,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261415810,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-05-30",54.98426,166.1247,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416356,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-08-13",54.95403,166.1045,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416091,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-05-23",55.01486,166.0628,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416180,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2008-05-23",55.01111,166.114,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416506,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-08-10",54.96415,166.1075,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416504,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-08-10",54.95406,166.1184,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416246,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-08-15",54.96554,166.1157,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261414828,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2007-05-30",54.96255,166.1226,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416425,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-08-12",54.94125,166.1263,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261416499,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2066,"Land-based observations of cetaceans in the waters of Beringa Island in 2007-2009","2009-08-10",54.95341,166.1313,"","HumanObservation",,"12:00:00","2010-05-04 15:12:40",,,,,,,,
261412460,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2172,"UK Royal Navy Marine Mammal Observations","1998-06-30",20.55,-83.97,"","HumanObservation",,"12:00:00","2004-02-14 13:01:45",,,,,,,,
261412036,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2172,"UK Royal Navy Marine Mammal Observations","2000-12-11",-54.19,-37.65,"","HumanObservation",,"12:00:00","2004-02-14 13:01:45",,,,,,,,
261412628,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2172,"UK Royal Navy Marine Mammal Observations","1994-10-06",67.98,13.73,"","HumanObservation",,"12:00:00","2004-02-14 13:01:45",,,,,,,,
261412094,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2172,"UK Royal Navy Marine Mammal Observations","2000-03-03",-60.9,-45.76,"","HumanObservation",,"12:00:00","2004-02-14 13:01:45",,,,,,,,
261412528,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2172,"UK Royal Navy Marine Mammal Observations","1994-07-15",53.18,-29.3,"","HumanObservation",,"12:00:00","2004-02-14 13:01:45",,,,,,,,
262627429,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","1990-08-26",56.833333,-6.133333,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627444,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2002-08-10",56.183333,-5.65,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627515,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2004-10-08",56.433333,-6.316667,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627471,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2001-08-20",56.533333,-6.366667,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627477,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2001-06-12",56.55,-6.533333,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627476,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2001-06-20",56.583333,-6.416667,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627509,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","1999-07-14",58.35,-6.116667,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627486,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","1999-07-15",55.583333,-5.45,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627469,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2002-05-04",56.45,-6.183333,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627452,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2005-03-20",58.366667,-6.483333,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627433,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2003-05-27",56.678333,-6.433333,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627535,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2004-07-29",56.65,-6.05,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627540,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2005-08-07",57.985,-7.141667,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627503,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","1999-07-10",55.232667,-5.781333,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627494,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2001-06-27",56.6,-6.45,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627513,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2004-07-12",56.634333,-6.41505,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627516,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2004-07-17",56.65,-6.45,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627435,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2002-05-29",59.063333,-4.566667,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627553,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2004-07-31",56.583333,-6.416667,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262263226,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2397,"POPA cetacean, seabird, and sea turtle sightings in the Azores area 1998-2009","2009-06-15",38.302183,-30.794133,"","HumanObservation",,"12:00:00","2011-01-04 13:47:56",,,,,,,,
262279099,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2397,"POPA cetacean, seabird, and sea turtle sightings in the Azores area 1998-2009","2000-08-31",38.733333,-27.966667,"","HumanObservation",,"12:00:00","2011-01-04 13:47:56",,,,,,,,
262282006,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2397,"POPA cetacean, seabird, and sea turtle sightings in the Azores area 1998-2009","1998-07-01",38.816667,-26.6,"","HumanObservation",,"12:00:00","2011-01-04 13:47:56",,,,,,,,
262282151,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2397,"POPA cetacean, seabird, and sea turtle sightings in the Azores area 1998-2009","1998-05-25",38.016667,-26.933333,"","HumanObservation",,"12:00:00","2011-01-04 13:47:56",,,,,,,,
262275907,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2397,"POPA cetacean, seabird, and sea turtle sightings in the Azores area 1998-2009","2000-07-01",36.166667,-23.4,"","HumanObservation",,"12:00:00","2011-01-04 13:47:56",,,,,,,,
